DOT/USD,USDC/USD,MATIC/USD,SOL/USD,USDT/USD,ETH/USD,TRX/USD,BTC/USD,LTC/USD,AVAX/USD,SHIB/USD,DOGE/USD,UNI/USD,NEAR/USD,LINK/USD,ALGO/USD,BCH/USD,XTZ/USD,AAVE/USD,GRT/USD,MKR/USD,CRV/USD,YFI/USD,SUSHI/USD
,,1.5808,97.3997,1.0002,2469.85,,35455.29,109.39,13.39,2.6255e-05,0.1388,11.492,,16.2255,0.975,297.44,,100.85,0.1291,1873.0358,,5473.59,1.568
,,1.4966,88.6458,1.0004,2441.25,,35203.46,108.09,13.44,2.6905e-05,0.1369,10.7547,,15.7895,0.919,290.55,,98.74,0.1252,1815.6385,,5498.32,1.513
,,1.4394,89.2106,1.0005,2396.11,,36079.09,107.12,12.77,2.7125e-05,0.134,10.558,,14.8515,0.889,288.62,,102.93,0.1331,1912.5397,,5519.01,1.435
,,1.6019,95.6198,1.0006,2477.36,,37631.76,109.81,12.89,2.846e-05,0.1458,10.8482,,15.7933,0.94,297.44,,103.33,0.1501,1781.2524,,5546.23,1.455
,,1.5268,88.5595,1.0005,2392.36,,35995.17,105.47,13.7,2.8e-05,0.1399,10.152,,14.7094,0.899,282.39,,97.34,0.1399,1675.451,,5325.72,1.363
,,1.6481,92.9725,1.0003,2448.64,,37210.23,107.78,13.67,2.871e-05,0.1414,10.3856,,15.3483,0.951,293.06,,112.01,0.1474,1819.3297,,5195.86,1.262
,,1.6996,95.3199,1.0004,2535.3,,37672.33,108.87,13.22,2.7325e-05,0.142,10.829,,16.2363,0.973,294.7,,110.52,0.1448,1864.0658,,5165.23,1.207
,,1.674,95.9511,1.0004,2605.19,,38148.42,110.91,11.77,2.776e-05,0.1427,11.3025,,17.4171,0.972,298.6,,114.64,0.1487,1960.2042,,5090.0,1.178
,,1.5457,90.2851,1.0004,2509.0,,37022.16,105.0,11.93,2.785e-05,0.1368,10.4068,,16.8356,0.918,281.98,,111.43,0.1472,1988.4076,,5064.48,1.19
,,1.638,105.0,1.0004,2732.81,,38466.1,110.34,11.81,2.4505e-05,0.1424,11.3658,,17.369,0.966,286.44,,109.82,0.1442,2174.0404,,5126.73,1.192
,,1.6333,109.7404,1.0005,2765.28,,38432.44,114.28,11.94,2.196e-05,0.1428,11.0853,,17.2677,0.984,288.89,,108.41,0.1315,2215.0,,5374.51,1.19
,,1.5394,98.8813,1.0005,2656.87,,37019.69,108.37,11.8,2.223e-05,0.1388,10.487,,15.7223,0.935,278.39,,110.22,0.133,2186.0679,,5431.62,1.206
,,1.572,105.0373,1.0006,2770.72,,37559.32,111.32,11.71,2.111e-05,0.1392,10.6533,,16.3527,0.943,281.04,,100.18,0.1232,2312.8832,,5410.82,1.203
,,1.7493,116.5324,1.0006,3024.52,,41559.27,122.54,11.81,2.2865e-05,0.1499,11.6888,,18.2172,1.034,310.47,,91.1,0.1117,2302.4961,,5330.99,1.069
,,1.7262,113.4282,1.0006,3021.29,,41603.16,122.69,11.75,2.213e-05,0.1479,11.4654,,17.9086,1.013,325.82,,85.57,0.1081,2274.4761,,5518.81,1.055
,,1.7881,118.2209,1.0009,3095.09,,42808.97,127.52,11.63,2.2075e-05,0.158,11.9889,,18.9156,1.055,331.41,,83.05,0.1038,2244.3757,,5494.88,1.031
,,2.038,118.9836,1.0008,3188.98,,44922.53,141.42,11.7,2.321e-05,0.168,12.8117,,19.3105,1.102,352.93,,87.74,0.108,2307.1074,,5927.24,1.108
,,1.9246,110.6121,1.0008,3092.87,,43630.9,136.37,11.69,2.753e-05,0.1563,11.914,,18.032,1.018,336.81,,88.43,0.1117,2173.0448,,5710.28,1.094
,,1.9689,111.5923,1.0009,3176.32,,43908.52,138.11,11.2,2.72e-05,0.1577,12.0649,,18.1392,1.024,341.38,,87.75,0.1124,2203.4461,,5839.69,1.038
,,1.8333,103.3812,1.0009,3053.73,,42857.47,131.63,11.18,2.6285e-05,0.1509,11.2449,,17.1943,0.967,335.45,,89.13,0.117,2087.8,,5985.25,1.068
,,1.6992,96.1115,1.0007,2928.72,,42287.73,124.16,10.84,2.731e-05,0.1448,10.8185,,16.1222,0.925,321.55,,92.2,0.1152,2018.4874,,6200.72,1.116
,,1.6963,95.9203,1.0005,2917.54,,42293.59,126.35,10.87,2.513e-05,0.1447,10.6909,,15.9676,0.922,328.98,,81.78,0.1029,1992.1034,,6869.23,1.132
,,1.6181,92.9471,1.0005,2848.86,,41801.85,123.0,10.73,2.553e-05,0.1442,10.245,,15.323,0.876,318.85,,81.23,0.1029,1870.9666,,6958.79,1.152
,,1.7245,100.4529,1.0005,3015.79,,43599.68,127.5,10.86,2.4975e-05,0.148,10.8528,,16.373,0.92,333.85,,80.29,0.1006,1984.2263,,7456.13,1.216
,,1.8132,102.7893,1.0006,3131.28,,44086.16,128.8,11.33,2.488e-05,0.1496,11.1983,,17.0667,0.957,335.95,,87.29,0.1078,2077.794,,7079.01,1.099
,,1.8045,99.6163,1.0006,3070.53,,43644.18,125.88,11.81,2.395e-05,0.1472,10.9659,,16.8606,0.953,329.35,,87.46,0.1067,2065.0074,,7248.38,1.23
,,1.6839,94.5543,1.0006,2900.06,,40658.25,117.28,12.07,2.3975e-05,0.1412,10.4325,,15.894,0.915,314.04,,84.36,0.1026,1994.5889,,6642.18,1.317
,,1.6245,92.268,1.0006,2810.83,,40266.48,116.39,11.59,2.219e-05,0.1414,10.2975,,15.4316,0.913,314.18,,86.01,0.1048,1919.4672,,6662.58,1.308
,,1.5546,86.7064,1.0005,2659.14,,39377.02,111.95,11.76,2.186e-05,0.1374,9.6045,,14.6788,0.852,302.43,,87.31,0.1022,1843.7783,,7229.42,1.327
,,1.5891,94.2038,1.0005,2739.52,,39247.78,113.6,11.7,2.3195e-05,0.1397,9.6846,,15.1407,0.872,307.66,,86.87,0.1019,1842.3596,,7150.0,1.302
,,1.3764,82.3493,1.0005,2505.0,,36767.9,101.64,12.45,2.492e-05,0.1259,8.3785,,13.2719,0.769,280.44,,89.02,0.105,1650.1031,,7318.2,1.254
,,1.4978,89.4071,1.0005,2658.45,,37992.78,107.88,12.35,2.45e-05,0.1316,8.858,,14.0156,0.812,295.69,,91.59,0.1062,1806.8115,,7935.95,1.201
,,1.2747,80.8555,1.0003,2335.39,,34686.3,94.84,12.45,2.4775e-05,0.1118,7.6559,,11.7804,0.71,264.19,,83.15,0.1,1548.6072,,7440.0,1.135
,,1.4244,87.8411,1.0004,2605.67,,38465.96,103.39,15.65,2.3765e-05,0.122,8.6444,,13.2241,0.774,298.18,,88.23,0.1039,1895.9213,,7595.21,1.126
,,1.5272,91.3982,1.0005,2778.56,,39045.11,110.19,15.22,2.3e-05,0.1271,9.1376,,14.3726,0.829,315.26,,91.81,0.1076,1999.8011,,7458.88,1.14
,,1.4785,87.9217,1.0005,2709.48,,38608.91,106.26,17.32009017,2.2845e-05,0.1249,8.94,,14.0751,0.821,310.77,,91.52,0.1139,1895.6736,,7704.92,1.159
,,1.4443,86.6169,1.0003,2610.52,,37839.37,103.21,16.52,2.3455e-05,0.1231,9.599,,13.5466,0.796,306.27,,91.81,0.1194,1784.9022,,7507.99,1.029
,,1.5891,96.3293,1.0003,2914.72,,43229.15,112.33,17.14,2.2525e-05,0.1322,10.35,,14.9837,0.859,329.91,,90.72,0.1178,1967.2891,,7725.55,1.06
,,1.6565,103.6164,1.0003,3002.0,,44283.36,112.95,16.94,2.2625e-05,0.1351,10.3272,,15.5606,0.849,327.82,,90.91,0.1222,2004.6806,,7175.0,1.051
,,1.6101,99.1658,1.0004,2900.62,,43351.87,111.13,17.31,2.1685e-05,0.1324,9.9168,,15.0937,0.828,317.19,,85.14,0.1118,1913.3843,,7284.49,1.031
,,1.5341,91.6264,1.0001,2725.58,,41381.64,106.82,16.0,2.3465e-05,0.1256,9.149,,14.2739,0.781,306.16,,80.71,0.1089,1948.8825,,7749.84,1.106
,,1.4812,87.9466,1.0002,2625.4,,39020.96,101.79,15.92,2.302e-05,0.1223,8.9229,,13.8109,0.759,287.27,,79.13,0.1098,1786.8121,,7657.43,1.104
,,1.49,88.2738,1.0002,2651.26,,39505.8,103.62,17.23,2.505e-05,0.1246,8.7407,,13.8413,0.765,291.88,,80.0,0.1075,1814.33,,7880.64,1.081
,,1.4143,82.8123,1.0001,2530.51,,38028.52,99.52,17.05,2.432e-05,0.1195,8.267,,12.8832,0.739,279.83,,80.89,0.108,1738.773,,7790.0,1.022
,,1.4447,83.546,1.0003,2524.66,,38363.41,99.84,17.78,2.4895e-05,0.1183,8.4823,,13.0047,0.737,278.08,,72.43,0.0997,1755.954,,7602.217443,1.125
,,1.5107,87.3861,1.0002,2714.87,,41514.18,106.02,18.56,2.501e-05,0.121,9.3277,,13.8339,0.763,300.26,,75.98,0.1003,1832.0462,,7600.47,1.049
,,1.4202,82.702,1.0002,2591.96,,39219.08,101.26,17.05,2.4175e-05,0.1161,8.603,,13.0955,0.729,286.31,,75.26,0.0985,1815.2567,,7795.65,1.091
,,1.4328,81.5316,1.0004,2567.31,,38792.23,101.96,18.41,2.526e-05,0.1162,8.6392,,13.0878,0.71,285.31,,73.75,0.097,1721.2561,,7559.93,1.101
,,1.4265,82.0911,1.0002,2592.03,,39167.75,107.12,18.03,2.5645e-05,0.1169,8.8056,,13.3458,0.71,292.33,,78.08,0.1023,1775.3847,,6997.64,1.113
,,1.4136,82.1078,1.0002,2584.51,,39109.36,105.91,20.66,2.553e-05,0.1159,8.7025,,13.3606,0.711,295.08,,76.84,0.1032,1775.4957,,7051.11,1.071
,,1.3669,80.3676,1.0002,2569.77,,38520.99,103.54,20.66,2.4435e-05,0.1153,8.4041,,13.105,0.693,284.89,,75.89,0.104,1729.8488,,7107.79,1.038
,,1.3521,79.9059,1.0001,2547.09,,38783.83,104.72,20.7,2.4655e-05,0.1125,8.3582,,13.2112,0.691,286.5,,73.57,0.1,1775.075,,6915.51,1.092
,,1.3624,82.0397,1.0002,2620.63,,39124.91,106.04,19.51,2.479e-05,0.1127,8.6333,,13.7952,0.715,289.25,,79.09,0.1045,1754.2461,,6767.29,1.127
,,1.4618,88.8713,1.0004,2775.06,,41359.77,110.72,19.55,2.4575e-05,0.1186,9.1917,,14.6631,0.737,298.62,,74.75,0.0977,1992.9022,,7033.78,1.263
,,1.4271,86.0,1.0007,2780.72,,40642.32,108.9,22.04,2.463e-05,0.1153,9.0804,,14.2321,0.737,292.72,,77.22,0.0992,2059.5168,,7460.0,1.305
,,1.5259,90.6797,1.0007,2948.04,,41825.27,112.15,21.32,2.8585e-05,0.1192,9.766,,14.9317,0.769,312.51,,76.63,0.0991,2066.7606,,7315.47,1.359
,,1.509,90.6149,1.0006,2921.48,,41872.51,115.68,21.08,2.78e-05,0.1222,9.6221,,14.9227,0.769,323.38,,75.14,0.0989,2051.8054,,7414.22,1.336
,,1.4576,88.0187,1.0007,2846.31,,40893.29,114.44,21.06,2.5985e-05,0.1199,9.2416,,14.489,0.744,325.09,,74.92,0.0981,1971.3319,,7526.73,1.378
,,1.5089,92.0334,1.0003,3027.7,,43001.37,120.15,19.98,2.5315e-05,0.1228,9.8766,,15.7025,0.826,352.33,,73.27,0.0946,2088.4358,,7471.91,1.238
,,1.5011,90.4226,1.0005,2937.33,,41938.05,119.66,20.05,2.516e-05,0.1217,9.717,,15.276,0.814,356.16,,76.09,0.0984,1978.049,,7630.0,1.258
,,1.5658,95.2488,1.0005,3029.19,,42922.54,121.68,20.64,2.4695e-05,0.1356,10.1324,,15.67,0.831,356.75,,77.84,0.1005,2017.39,,8318.06,1.141
,,1.6355,104.5542,1.0006,3144.12,,44115.03,127.1,19.52,2.378e-05,0.1363,10.9496,,16.1855,0.915,364.06,,79.66,0.1013,2026.5688,,9524.65,1.395
,,1.5896,99.8706,1.0005,3114.72,,44423.78,124.32,17.73,2.584e-05,0.1318,10.5835,,15.7835,0.892,361.8,,77.26,0.099,2011.1195,,9913.24,1.418
,,1.619,101.6966,1.0005,3140.55,,44598.15,126.35,17.76,2.5835e-05,0.1412,10.7172,,16.113,0.925,361.47,,75.5,0.0977,1994.4858,,8880.77,1.45
,,1.7011,107.1481,1.0003,3319.0,,47144.34,130.45,17.9,2.528e-05,0.1496,11.4478,,16.8885,0.957,375.84,,74.39,0.0963,2079.9404,,9504.31,1.432
,,1.6924,111.2972,1.0005,3391.19,,47621.59,129.87,17.57,2.404e-05,0.1455,11.1942,,16.9708,0.928,374.57,,75.84,0.0964,2097.7936,,9576.3,1.446
,,1.6548,110.1456,1.0003,3373.54,,47252.33,128.15,17.43,2.311e-05,0.1415,11.1206,,17.2287,0.914,371.05,,72.72,0.0895,2120.7799,,9405.16,1.486
,,1.7036,120.9403,1.0003,3393.37,,47034.98,129.36,18.03,2.337e-05,0.1445,12.1453,,17.2698,0.958,378.87,,72.21,0.0892,2217.2563,,9611.95,1.451
,,1.5998,121.2032,1.0003,3248.7,,44666.12,121.62,19.98,2.254e-05,0.135,11.1214,,16.5118,0.907,370.18,,68.98,0.0855,2060.0823,,10256.78,1.335
,,1.7169,135.2046,1.0004,3480.28,,46555.26,126.58,18.91,2.196e-05,0.1435,11.6785,,17.4325,0.967,379.19,,73.38,0.0893,2284.2932,,10869.0,1.316
,,1.675,136.9237,1.0003,3476.71,,46378.61,125.49,19.8,2.1625e-05,0.1406,11.9761,,17.6884,0.922,378.06,,72.28,0.0853,2265.781,,10512.0,1.311
,,1.6658,135.4577,1.0003,3498.64,,46091.15,126.13,19.69,2.1305e-05,0.1448,11.705,,17.687,0.912,374.17,,73.28,0.0857,2268.1341,,10248.0,1.42
,,1.6561,133.4521,1.0002,3524.53,,46775.38,125.46,20.23,2.076e-05,0.1523,11.8931,,17.5347,0.888,377.48,,75.81,0.0851,2463.0671,,9929.0,1.42
,,1.5793,125.4868,1.0003,3360.23,,45341.5,120.2,20.6,2.0495e-05,0.1621,10.9014,,16.4834,0.817,358.54,,79.1,0.0862,2266.6666,,10097.0,1.578
,,1.4731,114.4196,1.0001,3206.93,,43406.31,112.38,20.94,2.0505e-05,0.1443,10.0582,,15.5076,0.794,335.35,,82.89,0.0822,2037.0739,,9378.0,1.672
,,1.5234,121.234,1.0,3259.2,,43546.71,114.39,20.53,1.819e-05,0.1507,10.4396,,15.824,0.801,336.21,,82.71,0.0806,2079.7641,,8051.1230955,1.625
,,1.4404,109.4349,1.0001,3208.11,,42413.84,110.94,19.6,1.8865e-05,0.1422,9.8474,,15.3257,0.773,323.0,,80.06,0.0773,2041.3519,,7742.170906,1.665
,,1.464,113.1469,1.0001,3255.05,,42762.86,112.64,18.22,1.8425e-05,0.149,10.0934,,15.6056,0.776,326.51,,81.66,0.0777,2064.7048,,7525.8387,1.805
,,1.4271,110.9361,1.0002,3178.09,,42261.84,109.33,18.02,1.8085e-05,0.1471,9.7234,,14.9627,0.757,317.12,,83.06,0.0787,2015.8187,,7388.71776865,1.663
,,1.3558,101.517,1.0001,3001.32,,39916.41,103.43,18.12,1.7995e-05,0.1368,9.2217,,13.9166,0.705,302.76,,87.68,0.0793,1841.6097,,8409.671361,1.609
,,1.4198,104.1019,1.0001,3060.58,,40131.3,105.32,17.62,1.811e-05,0.1415,9.429,,14.0479,0.734,305.46,,84.05,0.0804,1857.0504,,9117.9016737,1.605
,,1.4281,106.7031,1.0001,3113.14,,41297.27,111.33,17.62,1.73e-05,0.141,9.7216,,14.1873,0.751,346.94,,82.66,0.0828,1943.6882,,9072.117529855,1.716
,,1.385,101.5325,1.0001,3033.42,,40112.51,109.99,17.38,1.749e-05,0.1435,9.8005,,13.9371,0.731,342.19,,85.07,0.0837,1950.4616,,8101.697066025,1.716
,,1.3933,101.825,1.0001,3045.5,,40548.26,111.92,16.27,1.765e-05,0.1466,9.7917,,14.1217,0.742,341.61,,82.41,0.0802,1903.0023,,8402.3595415,1.891
,,1.3784,101.5227,1.0001,3036.65,,40287.01,114.09,16.69,1.7175e-05,0.1432,9.5934,,14.398,0.734,343.19,,84.64,0.0833,1832.8085,,9044.225158945,1.821
,,1.2985,95.5779,1.0001,2913.3,,38835.3,105.89,16.41,1.742e-05,0.1343,8.9196,,13.28,0.69,318.77,,85.57,0.0837,1687.7087,,8739.035257,1.8
,,1.4075,102.4783,1.0002,3045.55,,40863.31,112.13,15.98,1.7045e-05,0.1404,9.2921,,13.9582,0.736,336.53,,83.86,0.0833,1832.71,,8650.0602199,1.552
,,1.4371,107.6914,1.0001,3086.58,,41357.48,112.51,16.55,1.6675e-05,0.1448,9.4012,,14.1419,0.751,335.96,,84.91,0.0866,1843.3799,,8553.453055,1.299
,,1.4358,106.97,1.0002,3085.03,,41621.49,111.99,15.902,1.741e-05,0.1406,9.49,,14.1448,0.748,333.61,,85.07,0.0828,1813.8335,,8864.04,1.153
,,1.4141,103.2521,1.0002,3015.33,,40634.05,107.53,15.3428541,1.7165e-05,0.137,9.0635,,13.822,0.725,325.9,,83.01,0.0887,1749.6986,,8458.85311165,1.223
,,1.3621,99.8587,1.0002,2947.49,,39542.31,106.64,14.51241793,1.684e-05,0.1342,8.9716,,13.4117,0.714,318.58,,88.51,0.092,1743.25,,8631.907205,1.112
,,1.3629,101.4481,1.0002,2952.5,,39724.93,105.2,14.73943947,1.5915e-05,0.1343,9.012,,13.5952,0.709,312.8,,94.01,0.0954,1784.7376,,8292.11594734,1.269
,,1.3224,97.929,1.0003,2865.78,,39149.25,101.82,14.486245,1.334e-05,0.129,8.4983,,13.1108,0.693,307.43,,91.84,0.0983,1717.6759,,8351.0676,1.179
,,1.3492,100.986,1.0003,3008.64,,40562.9,104.51,16.072829,1.489e-05,0.1603,8.7449,,13.3545,0.704,312.32,,87.98,0.0915,1751.2067,,8339.9521555,1.247
,,1.2635,96.997,1.0,2843.46,,38408.1,99.67,16.507311765,1.647e-05,0.1406,8.2182,,12.5084,0.663,302.86,,79.68,0.0798,1640.2835,,8124.68806,1.353
,,1.257,99.6851,0.9999,2893.12,,39398.73,100.27,17.43479,,0.1391,8.2582,,12.6192,0.668,305.08,,70.63,0.0755,1674.7464,,8723.004816,1.301
,,1.2262,97.5867,1.0,2920.05,,39544.13,103.07,15.4725,,0.1446,8.1412,,12.5897,0.683,306.84,,64.6,0.0659,1596.6397,,8808.50636835,1.241
,,1.152,93.9932,1.0,2821.33,,38561.01,101.01,16.1653,,0.1356,7.7233,,12.151,0.635,294.52,,66.38,0.0679,1564.5136,,8814.23505,1.173
,,1.0636,87.9331,1.0002,2773.73,,37964.05,95.84,17.78,,0.1291,6.7458,,11.0236,0.574,277.54,,57.54,0.0603,1471.5365,,8760.245247,1.222
,,1.112,90.1471,1.0001,2858.2,,38986.47,100.81,17.296305915,,0.133,7.1001,,11.3057,0.606,287.74,,59.57,0.064,1467.1643,,8766.80136915,1.151
,,1.0938,88.3376,0.9999,2848.45,,38491.42,101.16,17.2580225,,0.1317,7.053,,11.3339,0.715,287.33,,54.12,0.0585,1467.7067,,8373.48786545,1.125
,,1.0802,85.9644,0.9999,2793.71,,37986.2,100.09,16.776,,0.1296,6.9302,,11.2028,0.68,282.66,,58.88,0.064,1407.6137,,8356.1962281,1.206
,,1.1777,94.033,0.9998,2945.23,,39741.08,105.91,17.4322015,,0.1366,7.8803,,12.0991,0.719,299.78,,61.18,0.0646,1504.22,,8783.43022415,1.213
,,1.0693,82.3424,0.9999,2745.76,,36425.39,97.08,16.80677645,,0.1288,7.2912,,10.9166,0.656,276.14,,57.76,0.061,1390.4584,,8540.007735,1.153
,,1.0169,79.3284,0.9998,2655.62,,35720.5,95.22,17.395206,,0.1265,7.2835,,10.5503,0.675,269.8,,59.94,0.0611,1302.5676,,8510.743276205,1.19
,,0.9854,77.2299,0.9995,2536.06,,34391.43,93.17,17.0985,,0.1256,6.9995,,10.0465,0.716,264.27,,57.18,0.0589,1232.44,,8654.9538125,1.259
,,0.9548,75.1051,0.9996,2460.4,,33631.03,91.89,17.13565035,,0.1226,6.9994,,9.8632,0.723,257.96,,60.03,0.0604,1182.2596,,8705.89537,1.331
,,0.9111,67.8547,0.9998,2344.88,,31218.29,80.5,16.914534465,,0.1098,6.306,,8.6435,0.61,235.98,,56.67,0.0562,1166.7084,,8599.00381,1.345
,,0.8673,65.3951,0.9996,2352.17,,31203.5,78.63,16.508072295,,0.1077,5.9531,,8.5256,0.577,227.56,,55.02,0.0532,1259.3621,,8784.624650275,1.435
,,0.5881,43.8945,0.9953,1891.69,,27647.5,58.98,16.936020655,,0.0745,4.3163,,6.1354,0.39,176.26,,57.71,0.0565,1015.2875,,8935.86281161,1.389
,,0.6956,50.1526,0.9972,2084.01,,30375.49,69.47,17.30506345,,0.0915,5.1611,,7.1994,0.469,214.84,,58.91,0.0615,1620.2777,,9338.95805708,1.354
,,0.6687,51.485,0.9981,2019.74,,29295.69,67.44,17.452849315,,0.0891,5.015,,7.0479,0.449,198.19,,57.35,0.0604,1426.4262,,9326.825,1.408
,,0.662,49.9518,0.9986,2011.22,,29560.07,67.16,17.835038,,0.0868,5.0275,,7.1003,0.448,207.34,,60.68,0.0642,1542.69,,9129.6684909,1.352
,,0.7022,55.378,0.9989,2069.0,,30293.77,67.82,17.674470045,,0.0897,5.1382,,7.5291,0.466,203.0,,61.81,0.0641,1555.51,,9140.324984335,1.369
,,0.7089,56.5056,0.9988,2073.83,,30345.13,70.62,16.9628405,,0.0898,5.2671,,7.7307,0.482,206.47,,59.61,0.0602,1670.4969,,9053.551173805,1.425
,,0.6955,55.2109,0.9989,2031.78,,29797.5,71.7,17.02382469,,0.0886,5.2923,,7.48,0.474,201.85,,61.87,0.0628,1526.1298,,9027.51045435,1.242
,,0.633,50.6008,0.9987,1945.28,,29063.05,67.01,18.047172095,,0.0841,4.8291,,6.8602,0.441,187.0,,63.5,0.0637,1420.1492,,9087.9538,1.171
,,0.653,51.0189,0.9989,2018.7,,30062.69,69.72,17.802012305,,0.0863,5.2982,,7.0483,0.441,193.56,,64.19,0.0639,1437.4943,,8474.103977,1.176
,,0.637,49.853,0.9987,1963.04,,29218.22,69.29,18.055600525,,0.0841,5.1479,,6.9374,0.432,191.73,,63.21,0.0642,1370.6822,,8310.651279755,1.191
,,0.6403,49.8459,0.9987,1963.92,,29249.95,69.4,17.61535,,0.0839,5.1387,,6.9194,0.424,191.35,,64.7,0.0651,1382.06,,8231.61514676,1.187
,,0.6718,51.9942,0.9989,2025.46,,30101.13,71.11,17.50455,,0.0855,5.5,,7.3237,0.438,199.25,,64.14,0.0639,1415.3389,,8413.9822135,1.121
,,0.646,49.7803,0.9989,1985.41,,29309.4,69.6,17.52785,,0.0839,5.7485,,7.0764,0.419,192.53,,65.73,0.0651,1318.0011,,8240.66590445,1.135
,,0.656,49.625,0.9989,2004.13,,30065.69,70.39,18.257,,0.0834,5.6652,,7.2572,0.413,196.02,,63.59,0.0641,1296.4066,,8021.688805,1.148
,,0.6481,47.6857,0.9989,1935.9,,29738.5,67.77,17.893130145,,0.0825,5.4896,,6.9364,0.402,190.37,,63.69,0.0642,1257.6032,,8147.1057185,1.104
,,0.5798,41.491,0.999,1743.33,,28891.2,62.15,18.45707355,,0.0772,4.779,,6.3779,0.367,179.6,,61.51,0.0618,1138.23,,8349.239450295,1.115
,,0.5834,41.4378,0.9989,1760.71,,28804.55,62.65,19.247,,0.0824,4.7501,,6.4086,0.364,176.45,,62.95,0.0665,1154.4793,,8281.8935,0.995
,,0.5753,41.9612,0.999,1773.81,,28919.16,62.08,19.1660827,,0.0806,4.8098,,6.3788,0.358,176.7,,61.67,0.0681,1183.6301,,8258.6606835,1.013
,,0.6237,45.7204,0.999,1872.54,,30303.09,65.45,19.2271317,,0.084,5.18,,7.0066,0.389,185.94,,61.47,0.0696,1259.8,,8242.2073564,0.987
,,0.6615,47.2416,0.9992,1982.2,,31668.48,69.21,20.824675,,0.0871,5.5977,,7.4985,0.417,197.79,,58.99,0.0673,1321.8644,,8122.75519585,0.971
,,0.647,44.7351,0.9992,1933.0,,31540.29,68.66,20.8253625,,0.0859,5.6212,,7.5571,0.409,200.17,,59.39,0.0662,1315.24,,7966.7,0.943
,,0.5966,38.9558,0.9992,1813.9,,29784.4,62.59,21.0,,0.0807,5.091,,6.8632,0.38,184.25,,62.76,0.0674,1189.4729,,7951.409575,0.923
,,0.6103,40.6265,0.9991,1815.28,,30398.43,64.17,19.1195645,,0.0822,5.2298,,7.0028,0.393,188.58,,62.34,0.0658,1193.0887,,8088.5441,0.949
,,0.5923,37.3839,0.9992,1767.28,,29688.9,62.33,18.3116,,0.081,5.101,,6.845,0.373,184.47,,60.6,0.0644,1158.0775,,8050.58815,0.939
,,0.5883,38.0409,0.9991,1789.58,,29701.65,62.82,17.197671,,0.081,5.0503,,7.3244,0.382,187.1,,54.94,0.0572,1153.1453,,8214.289869,0.937
,,0.623,41.5353,0.9991,1879.72,,31192.5,65.63,17.0865,,0.083,5.2699,,7.9987,0.407,185.11,,55.7,0.058,1212.4232,,7972.057006495,0.943
,,0.5973,39.3023,0.9992,1752.57,,29508.27,61.29,16.86635118,,0.0795,5.1089,,7.5415,0.387,176.5,,55.25,0.0571,1135.0,,7778.798935,0.983
,,0.6121,38.8851,0.9992,1786.5,,30230.97,62.74,16.9727785,,0.0798,5.1074,,8.4288,0.411,178.12,,55.65,0.0574,1146.9704,,7342.82061235,0.953
,,0.6149,38.9704,0.9993,1796.54,,30240.33,61.32,17.521,,0.0799,5.1302,,8.5066,0.409,176.7,,55.5,0.0571,1144.4205,,7264.941825005,0.967
,,0.6485,40.1828,0.9991,1791.64,,30075.19,59.82,17.565,,0.0792,5.1472,,9.2684,0.402,174.32,,55.56,0.0584,1126.5,,6984.3682771,0.937
,,0.6052,37.7924,0.9991,1676.02,,29352.88,57.5,17.77047296,,0.0764,4.8969,,8.384,0.379,169.84,,55.51,0.0587,1063.3269,,6613.01849,0.918
,,0.5096,31.7331,0.9989,1451.26,,27403.61,49.24,17.641146135,,0.0651,4.1699,,6.5219,0.327,149.5,,54.3,0.0578,917.4211,,6903.228545,0.927
,,0.4627,28.4228,0.9988,1348.05,,25356.22,45.21,17.3615,,0.0599,3.8773,,5.973,0.31,140.01,,54.12,0.0571,832.1046,,6813.391746,0.938
,,0.4229,28.3405,0.9986,1154.83,,21952.73,43.23,17.0059805,,0.0549,3.6007,,6.0756,0.297,128.95,,55.51,0.0599,759.8609,,6917.99338995,0.972
,,0.392,28.4887,0.9985,1135.23,,21111.35,43.92,16.56,,0.0526,3.6501,,6.3636,0.292,120.94,,55.71,0.0593,748.0675,,6792.9384045,1.003
,,0.4215,33.6509,0.9989,1190.59,,22062.66,48.94,16.738744635,,0.0598,4.2047,,6.956,0.335,123.44,,55.75,0.057,800.6874,,6820.76565,1.006
,,0.3914,30.4952,0.9988,1084.65,,20507.72,46.1,17.145,,0.0562,3.8514,,6.5069,0.308,113.39,,54.38,0.0562,765.1614,,6820.0921525,0.983
,,0.3909,30.2008,0.9989,1079.38,,20469.4,47.46,17.0870846,,0.0568,3.9512,,6.1772,0.308,119.18,,54.11,0.0547,752.2301,,6710.06515,1.054
,,0.336,30.1656,0.9986,966.48,,18474.53,45.93,17.2906285,,0.0523,3.5892,,6.0702,0.291,114.55,,51.92,0.0547,735.1229,,6633.537,1.0569
,,0.3627,31.7825,0.9986,1067.81,,19838.75,51.85,16.685,,0.0578,4.0228,,6.3393,0.304,117.94,,51.66,0.0556,873.9384,,6705.6663,1.111
,,0.4125,35.1733,0.9986,1129.07,,20623.11,52.83,16.238,,0.0604,4.4039,,7.2293,0.32,118.43,,52.47,0.0569,908.6356,,6541.585043345,1.097
,,0.4072,34.7797,0.9988,1098.21,,20412.23,51.88,15.84730665,,0.0634,4.7406,,6.7381,0.318,115.7,,53.1,0.0593,900.8505,,6769.268840035,1.095
